name,scenario,repetition,NumberofVehicles,Type,NodeID,TR,recAddress,x,y,MsgId,CH,Reroute,Speed,Hops,SumoDistance,MsgTime,DistanceToAccident,Delay
"BCN,100-,1",BCN,1,100,node,72,rx,-1,899.959,1291.59,13444955,176,1,3,2,203.063,13.0596,202.55934755276039,0.6938999999999993
"BCN,100-,2",BCN,2,100,node,2,rx,-1,754.11,1436.73,20762704,176,0,11,2,405.05800000000005,13.5927,403.0450983450858,0.6397000000000013
"BCN,200-,0",BCN,0,200,node,137,tx,-1,1095.15,1101.38,56245784,176,0,5,1,437.185,13.1131,71.78978339568944,0.6603999999999992
"BCN,150-,2",BCN,2,150,node,29,tx,-1,1074.75,1075.21,47312870,176,0,0,1,465.125,12.7833,86.30786812336389,0.6151999999999997
"BCN,50-,2",BCN,2,50,node,39,rx,-1,870.541,1440.3,6336074,176,1,9,2,407.81,15.0716,337.26283012066415,1.985100000000001
"BCN,100-,0",BCN,0,100,node,7,rx,-1,862.433,1432.07,9015077,176,1,10,2,395.42900000000003,14.3544,333.68955082381575,1.6953999999999994
"BCN,150-,0",BCN,0,150,node,88,rx,-1,1022.04,1169.87,25079893,176,1,4,2,28.1806,13.6545,28.179845634779415,0.6654
"BCN,150-,1",BCN,1,150,node,30,rx,-1,1075.28,1075.75,35157137,176,0,0,2,467.67,13.7544,82.98571563829518,0.6835000000000004
"BCN,200-,2",BCN,2,200,node,36,rx,-1,781.931,1352.69,93795832,176,1,3,1,362.414,12.7603,330.198427284262,0.0003000000000010772
"BCN,150-,0",BCN,0,150,node,60,rx,-1,1012.71,1179.01,25079893,176,1,2,2,41.2373,13.6545,41.24079776144002,0.6654
"BCN,200-,2",BCN,2,200,node,131,tx,-1,790.472,1361.29,93795832,176,1,2,1,350.06699999999995,13.4344,328.9615740842691,0.6744000000000003
"BCN,50-,0",BCN,0,50,node,15,rx,-1,1020.32,1171.56,5920,176,1,3,2,27.3032,13.5544,27.30293207697649,0.9967999999999986
"BCN,100-,1",BCN,1,100,node,46,rx,-1,729.227,1296.82,13444955,176,0,5,2,440.861,13.0596,347.4898352887462,0.6938999999999993
"BCN,100-,2",BCN,2,100,node,23,rx,-1,727.291,1294.76,20762704,176,0,3,2,438.406,13.5927,343.409255147557,0.6397000000000013
"BCN,150-,1",BCN,1,150,node,116,rx,-1,1064.93,1065.22,35157137,176,0,0,2,482.397,13.7544,89.36628894611204,0.6835000000000004
"BCN,200-,1",BCN,1,200,node,115,rx,-1,789.618,1360.55,77189829,176,0,1,1,350.269,12.2823,328.2189734674093,0.00019999999999953388
"BCN,150-,2",BCN,2,150,node,93,rx,-1,1072.87,1078.01,47312870,174,0,0,2,464.402,12.7835,82.98002229452564,0.6153999999999993
"BCN,100-,0",BCN,0,100,node,91,rx,-1,878.436,1448.32,9015077,176,1,2,2,418.233,14.3544,339.5257503872127,1.6953999999999994
"BCN,200-,0",BCN,0,200,node,175,rx,-1,1091.16,1097.05,56245784,176,0,0,2,443.10400000000004,13.1543,72.02884144563218,0.7015999999999991
"BCN,50-,2",BCN,2,50,node,30,rx,-1,1033.05,1159.1,6336074,176,1,6,2,12.9437,15.0716,12.940826866935481,1.985100000000001
"BCN,150-,0",BCN,0,150,node,30,rx,-1,1159.81,976.194,25079893,176,0,9,2,861.2230000000001,13.6545,210.00234773925746,0.6654
"BCN,200-,0",BCN,0,200,node,94,rx,-1,1075.26,1075.73,56245784,176,0,0,2,469.584,13.1543,81.24804489955436,0.7015999999999991
"BCN,100-,2",BCN,2,100,node,25,rx,-1,866.6439999999999,1436.35,20762704,176,1,10,2,398.80300000000005,13.5927,332.54612115614873,0.6397000000000013
"BCN,50-,2",BCN,2,50,node,3,tx,-1,830.7869999999999,1325.95,6336074,176,0,12,1,836.221,15.2038,275.0973630716951,2.1173
"BCN,200-,1",BCN,1,200,node,98,rx,-1,797.988,1371.21,77189829,176,0,7,1,338.38199999999995,12.2823,328.88814354427547,0.00019999999999953388
"BCN,100-,1",BCN,1,100,node,30,rx,-1,1009.92,1163.93,13444955,176,0,4,2,1918.06,13.0596,36.93464498272589,0.6938999999999993
"BCN,150-,2",BCN,2,150,node,129,rx,-1,1067.24,1072.27,47312870,174,0,0,2,472.48400000000004,12.7835,86.21491750271517,0.6153999999999993
"BCN,50-,0",BCN,0,50,node,16,rx,-1,1013.83,1160.06,5920,176,0,6,2,1907.29,13.5544,27.088004725339086,0.9967999999999986
"BCN,100-,0",BCN,0,100,node,10,rx,-1,897.703,1289.17,9015077,176,0,9,2,200.351,14.3544,199.82829541633987,1.6953999999999994
"BCN,150-,1",BCN,1,150,node,13,rx,-1,1116.89,1123.93,35157137,176,0,9,2,403.89599999999996,13.7544,80.69090469191684,0.6835000000000004
"BCN,200-,2",BCN,2,200,node,36,rx,-1,783.2689999999999,1354.01,93795832,176,1,1,2,360.52,13.4544,329.9587085394173,0.6943999999999999
"BCN,150-,2",BCN,2,150,node,26,rx,-1,1110.56,1117.37,47312870,174,0,9,2,409.74300000000005,12.7835,80.5167535361429,0.6153999999999993
"BCN,150-,0",BCN,0,150,node,105,rx,-1,899.697,1291.84,25079893,176,1,3,2,201.44099999999997,13.6545,200.93438652704512,0.6654
"BCN,200-,2",BCN,2,200,node,87,rx,-1,814.2130000000001,1370.46,93795832,176,0,8,2,318.093,13.4544,317.4503878230424,0.6943999999999999
"BCN,50-,0",BCN,0,50,node,36,tx,-1,831.3739999999999,1358.71,5920,176,0,7,1,293.846,14.7116,293.24557360001194,2.154
"BCN,100-,2",BCN,2,100,node,6,rx,-1,890.98,1295.72,20762704,176,0,9,2,207.2,13.5927,206.59077931989117,0.6397000000000013
"BCN,100-,0",BCN,0,100,node,39,rx,-1,716.235,1498.43,9015077,176,0,8,2,1049.08,14.3544,476.33897134813566,1.6953999999999994
"BCN,200-,1",BCN,1,200,node,108,rx,-1,783.013,1353.77,77189829,176,1,0,1,359.94199999999995,12.2823,329.0909708408907,0.00019999999999953388
"BCN,150-,1",BCN,1,150,node,81,rx,-1,1026.64,1165.37,35157137,176,1,5,2,20.0864,13.7544,20.082952970118615,0.6835000000000004
"BCN,100-,1",BCN,1,100,node,56,rx,-1,1023.58,1168.37,13444955,176,1,8,2,28.0219,13.0596,28.017144751026848,0.6938999999999993
"BCN,50-,2",BCN,2,50,node,43,rx,-1,838.568,1351.78,6336074,176,0,8,2,287.341,15.2545,286.7084245780022,2.168000000000001
"BCN,200-,0",BCN,0,200,node,26,rx,-1,1127.13,1129.76,56245784,176,0,11,2,394.47,13.1543,87.17457542196597,0.7015999999999991
"BCN,50-,0",BCN,0,50,node,19,rx,-1,853.71,1336.79,5920,176,0,11,2,262.58099999999996,14.7544,261.9507650303773,2.1967999999999996
"BCN,50-,2",BCN,2,50,node,20,rx,-1,861.6,1328.98,6336074,176,0,11,2,254.933,15.2545,254.29989166336662,2.168000000000001
"BCN,200-,2",BCN,2,200,node,167,rx,-1,818.51,1370.93,93795832,176,0,2,2,315.302,13.4544,314.7046000617088,0.6943999999999999
"BCN,200-,1",BCN,1,200,node,168,tx,-1,1003.92,1187.57,77189829,176,1,0,1,53.0167,13.0457,53.01520253663088,0.7636000000000003
"BCN,150-,0",BCN,0,150,node,15,rx,-1,892.04,1294.69,25079893,176,0,9,2,209.00900000000001,13.6545,208.40091290587003,0.6654
"BCN,100-,2",BCN,2,100,node,73,rx,-1,899.959,1291.59,20762704,176,1,3,2,197.787,13.5927,197.28419485858456,0.6397000000000013
"BCN,100-,1",BCN,1,100,node,8,tx,-1,890.98,1295.72,13444955,176,0,9,1,212.476,13.312000000000001,211.86591726844594,0.9463000000000008
"BCN,100-,0",BCN,0,100,node,86,rx,-1,1012.52,1179.19,9015077,176,1,4,2,40.8423,14.3544,40.837846417263485,1.6953999999999994
"BCN,150-,2",BCN,2,150,node,56,rx,-1,1021.57,1170.33,47312870,174,1,6,2,23.9096,12.7835,23.908711801349774,0.6153999999999993
"BCN,200-,0",BCN,0,200,node,176,rx,-1,1181.9,1013.57,56245784,176,0,0,2,850.5239999999999,13.1543,195.17394088351045,0.7015999999999991
"BCN,150-,1",BCN,1,150,node,15,rx,-1,1010.04,1163.81,35157137,176,0,7,2,1914.24,13.7544,33.375179400266944,0.6835000000000004
"BCN,200-,0",BCN,0,200,node,36,rx,-1,1188.52,1006.54,56245784,176,0,2,2,903.015,13.1543,204.82244335033218,0.7015999999999991
"BCN,200-,1",BCN,1,200,node,62,rx,-1,1012.79,1178.93,77189829,176,1,4,2,40.6298,13.0543,40.632720804789855,0.7721999999999998
"BCN,100-,0",BCN,0,100,node,30,rx,-1,1023.09,1168.85,9015077,176,1,5,2,26.0535,14.3544,26.051349293270643,1.6953999999999994
"BCN,50-,0",BCN,0,50,node,13,rx,-1,829.7560000000001,1326.97,5920,176,0,12,2,834.221,14.7544,273.10222550539555,2.1967999999999996
"BCN,150-,1",BCN,1,150,node,19,rx,-1,1012.26,1179.44,35157137,176,0,4,2,40.2076,13.7544,40.20133455496232,0.6835000000000004
"BCN,150-,0",BCN,0,150,node,90,rx,-1,1294.65,872.19,25079893,176,0,5,2,1508.42,13.6545,375.51088106738007,0.6654
"BCN,100-,2",BCN,2,100,node,21,rx,-1,710.905,1509.49,20762704,176,0,5,2,1058.64,13.5927,485.45038523519577,0.6397000000000013
"BCN,150-,2",BCN,2,150,node,6,rx,-1,1001.99,1171.8,47312870,174,0,3,2,1922.32,12.7835,40.93366585098392,0.6153999999999993
"BCN,200-,2",BCN,2,200,node,61,rx,-1,832.113,1358.01,93795832,176,0,8,2,296.552,13.4544,295.9474693742118,0.6943999999999999
"BCN,50-,2",BCN,2,50,node,32,rx,-1,805.6460000000001,1355.2,6336074,176,0,5,2,876.557,15.2545,313.19584642201113,2.168000000000001
"BCN,100-,1",BCN,1,100,node,72,rx,-1,899.959,1291.59,13444955,176,1,3,2,203.063,13.3546,202.55934755276039,0.9888999999999992
"BCN,150-,1",BCN,1,150,node,59,rx,-1,983.34,982.275,35157137,176,0,5,2,598.9490000000001,13.7544,178.60496780604953,0.6835000000000004
"BCN,100-,2",BCN,2,100,node,88,rx,-1,704.3539999999999,1524.33,20762704,176,0,2,2,1075.86,13.5927,500.8307533249131,0.6397000000000013
"BCN,200-,0",BCN,0,200,node,164,rx,-1,971.9889999999999,1159.18,56245784,176,0,1,2,607.467,13.1543,70.94612111313769,0.7015999999999991
"BCN,50-,2",BCN,2,50,node,18,rx,-1,768.89,1416.26,6336074,176,0,10,2,383.03,15.2545,381.6029247791479,2.168000000000001
"BCN,100-,1",BCN,1,100,node,17,rx,-1,916.0419999999999,1300.39,13444955,176,1,6,2,683.477,13.3546,198.14052529454955,0.9888999999999992
"BCN,200-,1",BCN,1,200,node,160,rx,-1,995.808,1177.92,77189829,176,0,1,2,1935.45,13.0543,53.56615147646878,0.7721999999999998
"BCN,100-,0",BCN,0,100,node,37,tx,-1,852.297,1338.19,9015077,176,0,10,1,267.19599999999997,14.6976,266.56338489935183,2.038599999999999
"BCN,50-,0",BCN,0,50,node,42,rx,-1,998.5319999999999,1175.22,5920,176,0,2,2,1928.82,14.7544,47.15445264235393,2.1967999999999996
"BCN,150-,2",BCN,2,150,node,105,rx,-1,1008.22,1183.37,47312870,174,1,4,2,42.5814,12.7835,42.5705438067216,0.6153999999999993
"BCN,200-,2",BCN,2,200,node,77,rx,-1,850.048,1340.42,93795832,176,0,11,2,271.459,13.4544,270.82658097756956,0.6943999999999999
"BCN,150-,0",BCN,0,150,node,32,rx,-1,1306.95,860.284,25079893,176,0,7,2,1491.3,13.6545,392.59552758023113,0.6654
"BCN,100-,0",BCN,0,100,node,42,rx,-1,837.23,1353.11,9015077,176,0,9,2,288.39799999999997,14.6979,287.7676507184224,2.0389
"BCN,200-,0",BCN,0,200,node,50,rx,-1,1166.73,983.294,56245784,176,0,7,2,871.365,13.1543,208.0074439917957,0.7015999999999991
"BCN,150-,2",BCN,2,150,node,132,rx,-1,994.59,1179.13,47312870,174,0,0,2,1932.74,12.7835,50.92578227185141,0.6153999999999993
"BCN,200-,2",BCN,2,200,node,46,rx,-1,731.837,1299.58,93795832,176,0,7,2,435.505,13.4544,344.84977136283567,0.6943999999999999
"BCN,100-,1",BCN,1,100,node,36,rx,-1,841.936,1348.45,13444955,176,0,10,2,284.425,13.3546,283.79653150805063,0.9888999999999992
"BCN,100-,2",BCN,2,100,node,53,rx,-1,1004.49,1169.32,20762704,176,0,3,2,1920.44,13.5927,39.15578118234893,0.6397000000000013
"BCN,150-,1",BCN,1,150,node,114,rx,-1,1185.33,1010.21,35157137,176,0,2,2,843.846,13.7544,201.8565522840414,0.6835000000000004
"BCN,150-,0",BCN,0,150,node,60,tx,-1,1012.71,1179.01,25079893,176,1,2,1,41.2373,13.7318,41.24079776144002,0.7426999999999992
"BCN,50-,2",BCN,2,50,node,30,rx,-1,1033.05,1159.1,6336074,176,1,6,2,12.9437,15.2545,12.940826866935481,2.168000000000001
"BCN,50-,0",BCN,0,50,node,15,rx,-1,1024.61,1167.36,5920,176,1,6,2,21.2951,14.7544,21.2992582030454,2.1967999999999996
"BCN,200-,1",BCN,1,200,node,58,rx,-1,1004.88,1168.92,77189829,176,0,4,2,1922.67,13.0543,41.28232793823524,0.7721999999999998
"BCN,200-,1",BCN,1,200,node,113,rx,-1,1030.54,1161.55,77189829,176,1,8,2,15.7874,13.0543,15.790683962387392,0.7721999999999998
"BCN,150-,0",BCN,0,150,node,88,rx,-1,1022.04,1169.87,25079893,176,1,4,2,28.1806,13.7545,28.179845634779415,0.7653999999999996
"BCN,150-,1",BCN,1,150,node,58,rx,-1,1178.67,995.7760000000001,35157137,176,0,7,2,886.944,13.7544,207.72510280656977,0.6835000000000004
"BCN,100-,2",BCN,2,100,node,10,rx,-1,1024.93,1167.05,20762704,176,1,5,2,20.8527,13.5927,20.853731081031842,0.6397000000000013
"BCN,200-,2",BCN,2,200,node,64,rx,-1,745.505,1446.28,93795832,176,0,11,2,421.668,13.4544,419.60088968566316,0.6943999999999999
"BCN,50-,2",BCN,2,50,node,43,tx,-1,838.568,1351.78,6336074,176,0,8,1,287.341,15.3589,286.7084245780022,2.272400000000001
"BCN,200-,0",BCN,0,200,node,120,rx,-1,962.9730000000001,1159.41,56245784,176,0,4,2,601.318,13.1543,79.92171600384953,0.7015999999999991
"BCN,100-,1",BCN,1,100,node,49,rx,-1,815.045,1341.58,13444955,176,0,12,2,860.227,13.3546,299.0202068840833,0.9888999999999992
"BCN,150-,2",BCN,2,150,node,130,rx,-1,1288.33,892.09,47312870,174,0,1,2,1521.88,12.7835,361.5630225838918,0.6153999999999993
"BCN,50-,0",BCN,0,50,node,16,rx,-1,1019.99,1153.95,5920,176,0,8,2,1898.61,14.7544,19.895871431028016,2.1967999999999996
"BCN,100-,0",BCN,0,100,node,43,rx,-1,823.005,1366.66,9015077,176,1,7,2,308.014,14.6979,307.40988586088116,2.0389
"BCN,200-,2",BCN,2,200,node,16,rx,-1,860.809,1430.42,93795832,176,1,11,2,394.214,13.4544,334.2482600717618,0.6943999999999999
"BCN,50-,0",BCN,0,50,node,16,tx,-1,1019.99,1153.95,5920,176,0,8,1,1898.61,14.8682,19.895871431028016,2.310599999999999
"BCN,150-,2",BCN,2,150,node,112,rx,-1,897.5419999999999,1293.93,47312870,174,1,1,2,199.521,12.7835,199.0075182599896,0.6153999999999993
"BCN,100-,1",BCN,1,100,node,75,rx,-1,822.74,1366.92,13444955,176,0,6,2,311.03,13.3546,310.43286246787727,0.9888999999999992
"BCN,200-,0",BCN,0,200,node,7,rx,-1,996.434,995.578,56245784,176,0,8,2,582.062,13.1543,161.11053180968648,0.7015999999999991
"BCN,150-,1",BCN,1,150,node,63,rx,-1,894.525,1292.27,35157137,176,0,9,2,203.783,13.7544,203.270506284114,0.6835000000000004
"BCN,100-,0",BCN,0,100,node,68,rx,-1,799.597,1360.49,9015077,176,0,6,2,883.7719999999999,14.6979,320.40587442960526,2.0389
"BCN,50-,2",BCN,2,50,node,3,rx,-1,830.7869999999999,1325.95,6336074,176,0,12,2,836.221,15.3591,275.0973630716951,2.2726000000000006
"BCN,100-,2",BCN,2,100,node,39,tx,-1,781.966,1352.72,20762704,176,1,1,1,358.639,13.696,326.4933538312839,0.7430000000000003
"BCN,150-,0",BCN,0,150,node,37,rx,-1,948.3860000000001,1135.09,25079893,176,0,10,2,573.52,13.7545,94.99694382452523,0.7653999999999996
"BCN,200-,1",BCN,1,200,node,81,rx,-1,940.408,1141.1,77189829,176,0,11,2,571.7280000000001,13.0543,101.85759757622395,0.7721999999999998
"BCN,150-,1",BCN,1,150,node,87,rx,-1,1295.56,875.9060000000001,35157137,176,0,7,2,1508.69,13.7544,375.04500569398317,0.6835000000000004
"BCN,50-,2",BCN,2,50,node,20,rx,-1,861.6,1328.98,6336074,176,0,11,2,254.933,15.3591,254.29989166336662,2.2726000000000006
"BCN,200-,0",BCN,0,200,node,58,rx,-1,981.6669999999999,980.576,56245784,176,0,4,2,603.217,13.1543,179.969701019366,0.7015999999999991
"BCN,100-,1",BCN,1,100,node,66,rx,-1,792.5110000000001,1358.77,13444955,176,0,3,2,894.8639999999999,13.3546,327.3311563554559,0.9888999999999992
"BCN,100-,0",BCN,0,100,node,10,rx,-1,897.703,1289.17,9015077,176,0,9,2,200.351,14.6979,199.82829541633987,2.0389
"BCN,150-,2",BCN,2,150,node,94,rx,-1,1291.07,880.2489999999999,47312870,174,0,5,2,1511.67,12.7835,372.0712894338932,0.6153999999999993
"BCN,100-,2",BCN,2,100,node,65,rx,-1,790.4019999999999,1356.58,20762704,176,0,2,2,349.827,13.6963,322.3031206550752,0.7433000000000014
"BCN,150-,0",BCN,0,150,node,45,rx,-1,1072.81,1077.95,25079893,176,0,0,2,469.417,13.7545,78.43775239003217,0.7653999999999996
"BCN,200-,2",BCN,2,200,node,73,rx,-1,896.448,1466.77,93795832,176,1,5,2,445.12300000000005,13.4544,348.9415622478928,0.6943999999999999
"BCN,50-,0",BCN,0,50,node,15,rx,-1,1024.61,1167.36,5920,176,1,6,2,21.2951,14.8684,21.2992582030454,2.3107999999999986
"BCN,200-,1",BCN,1,200,node,56,rx,-1,896.819,1290.04,77189829,176,0,11,2,201.752,13.0543,201.23819473698322,0.7721999999999998
"BCN,200-,2",BCN,2,200,node,54,rx,-1,711.602,1508.14,93795832,176,0,7,2,1060.87,13.4544,487.7001403977655,0.6943999999999999
"BCN,150-,2",BCN,2,150,node,44,rx,-1,886.697,1299.88,47312870,174,0,8,2,211.541,12.7835,210.9209953252641,0.6153999999999993
"BCN,100-,2",BCN,2,100,node,77,rx,-1,789.847,1360.77,20762704,176,1,2,2,347.153,13.6963,325.39907250789753,0.7433000000000014
"BCN,150-,0",BCN,0,150,node,125,rx,-1,1072.6,1073.02,25079893,176,0,3,2,473.12,13.7545,82.92138445539851,0.7653999999999996
"BCN,50-,2",BCN,2,50,node,32,rx,-1,805.6460000000001,1355.2,6336074,176,0,5,2,876.557,15.3591,313.19584642201113,2.2726000000000006
"BCN,150-,1",BCN,1,150,node,86,rx,-1,873.268,1312.94,35157137,176,0,5,2,233.541,13.7544,232.91992976986754,0.6835000000000004
"BCN,50-,0",BCN,0,50,node,42,rx,-1,998.5319999999999,1175.22,5920,176,0,2,2,1928.82,14.8684,47.15445264235393,2.3107999999999986
"BCN,200-,1",BCN,1,200,node,20,rx,-1,1118.41,1075.58,77189829,176,0,6,2,938.55,13.0543,107.14010126931947,0.7721999999999998
"BCN,100-,0",BCN,0,100,node,19,rx,-1,763.48,1423.23,9015077,176,0,10,2,391.11400000000003,14.6979,389.51597258649093,2.0389
"BCN,200-,0",BCN,0,200,node,19,rx,-1,897.2280000000001,1289.64,56245784,176,0,11,2,201.899,13.1543,201.380310467533,0.7015999999999991
"BCN,100-,1",BCN,1,100,node,30,rx,-1,1009.92,1163.93,13444955,176,0,4,2,1918.06,13.3546,36.93464498272589,0.9888999999999992
"BCN,200-,0",BCN,0,200,node,153,rx,-1,874.5239999999999,1316.32,56245784,176,0,5,2,236.88099999999997,13.1543,236.26516026701862,0.7015999999999991
"BCN,150-,0",BCN,0,150,node,105,rx,-1,899.697,1291.84,25079893,176,1,3,2,201.44099999999997,13.7545,200.93438652704512,0.7653999999999996
"BCN,150-,1",BCN,1,150,node,79,rx,-1,1300.25,866.7689999999999,35157137,176,0,7,2,1498.97,13.7544,384.9480733826318,0.6835000000000004
"BCN,100-,0",BCN,0,100,node,86,rx,-1,1012.52,1179.19,9015077,176,1,4,2,40.8423,14.6979,40.837846417263485,2.0389
"BCN,100-,2",BCN,2,100,node,83,rx,-1,773.6439999999999,1343.93,20762704,176,1,2,2,370.745,13.6963,327.8959400419591,0.7433000000000014
"BCN,200-,1",BCN,1,200,node,111,rx,-1,871.6110000000001,1314.55,77189829,176,0,2,2,237.019,13.0543,236.39718602597605,0.7721999999999998
"BCN,100-,1",BCN,1,100,node,56,rx,-1,1023.58,1168.37,13444955,176,1,8,2,28.0219,13.3546,28.017144751026848,0.9888999999999992
"BCN,50-,0",BCN,0,50,node,19,rx,-1,853.71,1336.79,5920,176,0,11,2,262.58099999999996,14.8684,261.9507650303773,2.3107999999999986
"BCN,200-,2",BCN,2,200,node,164,rx,-1,704.091,1524.64,93795832,176,0,2,2,1079.96,13.4544,504.9494346971785,0.6943999999999999
"BCN,50-,2",BCN,2,50,node,18,rx,-1,768.89,1416.26,6336074,176,0,10,2,383.03,15.3591,381.6029247791479,2.2726000000000006
"BCN,150-,2",BCN,2,150,node,73,rx,-1,1302.61,859.9019999999999,47312870,174,0,9,2,1489.23,12.7835,394.88478289749264,0.6153999999999993
"BCN,200-,1",BCN,1,200,node,155,rx,-1,861.3439999999999,1046.29,77189829,176,0,3,2,965.4630000000001,13.0543,208.4154615089773,0.7721999999999998
"BCN,150-,0",BCN,0,150,node,15,rx,-1,892.04,1294.69,25079893,176,0,9,2,209.00900000000001,13.7545,208.40091290587003,0.7653999999999996
"BCN,200-,0",BCN,0,200,node,121,rx,-1,867.498,1318.55,56245784,176,0,0,2,243.47400000000002,13.1543,242.8486289110975,0.7015999999999991
"BCN,150-,1",BCN,1,150,node,10,rx,-1,1315.59,847.3430000000001,35157137,176,0,10,2,1474.43,13.7544,409.64274255624235,0.6835000000000004
"BCN,200-,2",BCN,2,200,node,170,rx,-1,1004.32,1187.18,93795832,176,1,1,2,53.3873,13.4544,53.38287459476128,0.6943999999999999
"BCN,50-,0",BCN,0,50,node,13,rx,-1,829.7560000000001,1326.97,5920,176,0,12,2,834.221,14.8684,273.10222550539555,2.3107999999999986
"BCN,50-,2",BCN,2,50,node,30,rx,-1,1033.05,1159.1,6336074,176,1,6,2,12.9437,15.3591,12.940826866935481,2.2726000000000006
"BCN,100-,0",BCN,0,100,node,30,rx,-1,1023.09,1168.85,9015077,176,1,5,2,26.0535,14.6979,26.051349293270643,2.0389
"BCN,100-,1",BCN,1,100,node,51,rx,-1,756.265,1433.63,13444955,176,0,12,2,406.525,13.3546,404.6067496038592,0.9888999999999992
"BCN,100-,2",BCN,2,100,node,17,rx,-1,817.6060000000001,1371.79,20762704,176,1,9,2,312.822,13.6963,312.2325336604113,0.7433000000000014
"BCN,150-,2",BCN,2,150,node,122,rx,-1,1290.12,1304.48,47312870,174,0,0,2,679.2769999999999,12.7835,293.24714576616077,0.6153999999999993
"BCN,150-,2",BCN,2,150,node,37,rx,-1,1302.54,1318.27,47312870,174,0,7,2,660.78,12.7835,311.03949909939087,0.6153999999999993
"BCN,100-,2",BCN,2,100,node,34,rx,-1,848.413,1342.04,20762704,176,0,11,2,270.035,13.6963,269.40869378882326,0.7433000000000014
"BCN,100-,0",BCN,0,100,node,10,tx,-1,897.703,1289.17,9015077,176,0,9,1,200.351,14.7617,199.82829541633987,2.1026999999999987
"BCN,200-,2",BCN,2,200,node,28,rx,-1,1013.62,1178.11,93795832,176,1,4,2,40.3954,13.4544,40.3923185766799,0.6943999999999999
"BCN,100-,1",BCN,1,100,node,13,rx,-1,1072.85,1077.99,13444955,176,0,0,2,471.344,13.3546,76.58570950249137,0.9888999999999992
"BCN,150-,1",BCN,1,150,node,63,tx,-1,902.513,1285.39,35157137,176,0,10,1,193.197,14.0191,192.74502439492449,0.9481999999999999
"BCN,200-,0",BCN,0,200,node,27,rx,-1,1307.17,855.4830000000001,56245784,176,0,12,2,1488.03,13.1543,396.08216651220243,0.7015999999999991
"BCN,200-,1",BCN,1,200,node,2,rx,-1,853.2260000000001,1337.27,77189829,176,0,11,2,266.058,13.0543,265.4256325526981,0.7721999999999998
"BCN,150-,0",BCN,0,150,node,66,rx,-1,846.028,1344.4,25079893,176,0,8,2,276.68,13.7545,276.05214127769415,0.7653999999999996
"BCN,50-,2",BCN,2,50,node,20,tx,-1,861.6,1328.98,6336074,176,0,11,1,254.933,15.4487,254.29989166336662,2.3622000000000014
"BCN,50-,0",BCN,0,50,node,36,rx,-1,831.3739999999999,1358.71,5920,176,0,7,2,293.846,14.8684,293.24557360001194,2.3107999999999986
"BCN,100-,0",BCN,0,100,node,38,rx,-1,923.4689999999999,1308.01,9015077,176,1,8,2,670.184,14.7619,196.84866898457807,2.1029
"BCN,150-,2",BCN,2,150,node,90,tx,-1,795.2460000000001,1364.23,47312870,176,0,4,1,339.05199999999996,12.8176,321.88687422136377,0.6494999999999997
"BCN,150-,0",BCN,0,150,node,30,rx,-1,1159.81,976.194,25079893,176,0,9,2,861.2230000000001,13.7545,210.00234773925746,0.7653999999999996
"BCN,100-,2",BCN,2,100,node,23,rx,-1,727.291,1294.76,20762704,176,0,3,2,438.406,13.6963,343.409255147557,0.7433000000000014
"BCN,150-,1",BCN,1,150,node,86,rx,-1,878.248,1308.1,35157137,176,0,6,2,226.592,14.0545,225.97550080484385,0.9836000000000009
"BCN,50-,0",BCN,0,50,node,42,tx,-1,998.5319999999999,1175.22,5920,176,0,2,1,1928.82,14.934000000000001,47.15445264235393,2.3764000000000003
"BCN,50-,2",BCN,2,50,node,3,rx,-1,830.7869999999999,1325.95,6336074,176,0,12,2,836.221,15.4544,275.0973630716951,2.3679000000000006
